;;;add;addi;addiw;addw;and;andi;auipc;beqz;bnez;div;divu;divuw;divw;j;lb;lbu;lh;lhu;li;lui;lw;mul;mulh;mulhsu;mulhu;mulw;mv;nop;or;ori;rem;remu;remuw;remw;sb;seqz;sh;sll;slli;slliw;sllw;slt;slti;sltiu;sltu;sra;srai;sraiw;sraw;srl;srli;srliw;srlw;stall;sub;subw;sw;xor;xori
1g_sraiw_300x300,instr,csv;sraiw;2374,974;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;215;0;0;0;0;0
1g_sraw_300x300,instr,csv;sraw;2446,163;0;300;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;231;0;0;0;0;0
1g_srl_300x300,instr,csv;srl;2356,506;0;300;2;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;215;0;0;0;0;0
1g_srli_300x300,instr,csv;srli;2333,887;0;300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;231;0;0;0;0;0
1g_srliw_300x300,instr,csv;srliw;2331,048;0;300;10;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;17;10;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;231;0;0;0;0;0
1g_srlw_300x300,instr,csv;srlw;2326,704;0;300;3;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;215;0;0;0;0;0
1g_sub_300x300,instr,csv;sub;2928,153;0;301;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;90000;0;0;0;0
1g_subw_300x300,instr,csv;subw;2843,731;0;300;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;90000;0;0;0
1g_sw_300x300,instr,csv;sw;2067,334;0;237;20;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;7;20;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;71390;0;0
1g_xor_300x300,instr,csv;xor;2501,129;0;300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;90000;0
1g_xori_300x300,instr,csv;xori;2441,186;0;300;2;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;90000
1h_add_300x300,instr,csv;add;2548,507;90000;301;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;6;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_addi_300x300,instr,csv;addi;2520,839;0;90300;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_addiw_300x300,instr,csv;addiw;2506,091;0;300;90007;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_addw_300x300,instr,csv;addw;2450,817;0;300;3;90000;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_and_300x300,instr,csv;and;2359,281;0;301;6;0;90000;0;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_andi_300x300,instr,csv;andi;2265,327;0;300;3;0;0;90000;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_auipc_300x300,instr,csv;auipc;2973,808;0;300;3;0;0;0;90000;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_div_300x300,instr,csv;div;2561,233;0;162;2;0;0;0;0;0;162;48864;0;0;0;0;0;0;0;0;18;9;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449769;0;0;0;0;0
1h_divu_300x300,instr,csv;divu;2568,355;0;187;0;0;0;0;0;0;187;0;56351;0;0;0;0;0;0;0;25;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442232;0;0;0;0;0
1h_divuw_300x300,instr,csv;divuw;2487,911;0;118;3;0;0;0;0;0;118;0;0;35438;0;0;0;0;0;0;20;6;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;463283;0;0;0;0;0
1h_divw_300x300,instr,csv;divw;2536,47;0;165;1;0;0;0;0;0;165;0;0;0;49788;0;0;0;0;0;18;9;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448839;0;0;0;0;0
1h_lb_300x300,instr,csv;lb;1689,987;0;0;6;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498922;0;0;0;0;0
1h_lbu_300x300,instr,csv;lbu;1689,986;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498922;0;0;0;0;0
1h_lh_300x300,instr,csv;lh;1968,456;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;26;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0
1h_lhu_300x300,instr,csv;lhu;1802,977;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498955;0;0;0;0;0
1h_li_300x300,instr,csv;li;2220,433;0;300;2;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;90025;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_lui_300x300,instr,csv;lui;2956,914;0;300;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;90007;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_lw_300x300,instr,csv;lw;1802,989;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;8;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498925;0;0;0;0;0
1h_mul_300x300,instr,csv;mul;2782,041;0;275;4;0;0;0;0;0;275;0;0;0;0;0;0;0;0;0;23;4;0;82727;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415680;0;0;0;0;0
1h_mulh_300x300,instr,csv;mulh;2600,844;0;139;5;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;22;4;0;0;41573;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457076;0;0;0;0;0
1h_mulhsu_300x300,instr,csv;mulhsu;2714,1;0;138;8;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;19;8;0;0;0;41619;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457030;0;0;0;0;0
1h_mulhu_300x300,instr,csv;mulhu;2604,231;0;138;3;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;24;3;0;0;0;0;41440;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457241;0;0;0;0;0
1h_mulw_300x300,instr,csv;mulw;2765,475;0;277;2;0;0;0;0;0;277;0;0;0;0;0;0;0;0;0;25;2;0;0;0;0;0;83238;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415165;0;0;0;0;0
1h_mv_300x300,instr,csv;mv;2020,073;0;301;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;3;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_nop_300x300,instr,csv;nop;1731,16;0;300;2;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;90003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_or_300x300,instr,csv;or;2405,185;0;300;3;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_ori_300x300,instr,csv;ori;2452,614;0;301;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;6;0;0;0;0;0;0;0;29;0;90000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_rem_300x300,instr,csv;rem;2558,54;0;145;1;0;0;0;0;0;145;0;0;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;4;0;0;43686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454981;0;0;0;0;0
1h_remu_300x300,instr,csv;remu;2520,793;0;159;0;0;0;0;0;0;159;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;5;0;0;0;47930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;450709;0;0;0;0;0
1h_remuw_300x300,instr,csv;remuw;2519,715;0;152;0;0;0;0;0;0;152;0;0;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;5;0;0;0;0;45761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452892;0;0;0;0;0
1h_remw_300x300,instr,csv;remw;2515,64;0;143;2;0;0;0;0;0;143;0;0;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;3;0;0;0;0;0;43084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455587;0;0;0;0;0
1h_sb_300x300,instr,csv;sb;2081,056;0;237;21;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;6;21;0;0;0;0;0;0;0;16;0;0;0;0;0;0;71390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;0;0;0
1h_sh_300x300,instr,csv;sh;2090,633;0;237;22;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;5;22;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;71390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;0;0;0
1h_sll_300x300,instr,csv;sll;2451,931;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_slli_300x300,instr,csv;slli;2576,716;0;300;7;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_slliw_300x300,instr,csv;slliw;2602,196;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_sllw_300x300,instr,csv;sllw;2647,046;0;300;3;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_slt_300x300,instr,csv;slt;2443,661;0;301;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_slti_300x300,instr,csv;slti;2281,237;0;301;9;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;18;8;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_sltiu_300x300,instr,csv;sltiu;2276,626;0;300;3;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1h_sltu_300x300,instr,csv;sltu;2371,949;0;301;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;4;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_sra_300x300,instr,csv;sra;2403,292;0;300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;231;0;0;0;0;0
1h_srai_300x300,instr,csv;srai;2374,58;0;300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;231;0;0;0;0;0
1h_sraiw_300x300,instr,csv;sraiw;2413,315;0;301;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;215;0;0;0;0;0
1h_sraw_300x300,instr,csv;sraw;2344,416;0;300;2;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;215;0;0;0;0;0
1h_srl_300x300,instr,csv;srl;2393,363;0;300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;231;0;0;0;0;0
1h_srli_300x300,instr,csv;srli;2302,41;0;300;3;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;215;0;0;0;0;0
1h_srliw_300x300,instr,csv;srliw;2298,56;0;300;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;215;0;0;0;0;0
1h_srlw_300x300,instr,csv;srlw;2306,452;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;215;0;0;0;0;0
1h_sub_300x300,instr,csv;sub;2829,403;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;90000;0;0;0;0
1h_subw_300x300,instr,csv;subw;2963,421;0;301;3;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;90000;0;0;0
1h_sw_300x300,instr,csv;sw;2067,13;0;237;20;0;0;0;0;0;237;0;0;0;0;0;0;0;0;0;7;20;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427061;0;0;71390;0;0
1h_xor_300x300,instr,csv;xor;2430,389;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;90000;0
1h_xori_300x300,instr,csv;xori;2452,827;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;90000
1i_add_300x300,instr,csv;add;2459,263;90000;300;8;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_addi_300x300,instr,csv;addi;2534,236;0;90300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_addiw_300x300,instr,csv;addiw;2501,528;0;300;90004;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_addw_300x300,instr,csv;addw;2417,022;0;300;4;90000;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_and_300x300,instr,csv;and;2321,472;0;300;3;0;90000;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_andi_300x300,instr,csv;andi;2262,851;0;300;5;0;0;90000;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_auipc_300x300,instr,csv;auipc;3001,256;0;300;6;0;0;0;90000;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_div_300x300,instr,csv;div;2548,136;0;140;1;0;0;0;0;0;140;42140;0;0;0;0;0;0;0;0;18;9;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456537;0;0;0;0;0
1i_divu_300x300,instr,csv;divu;2512,466;0;152;0;0;0;0;0;0;152;0;45750;0;0;0;0;0;0;0;24;3;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452903;0;0;0;0;0
1i_divuw_300x300,instr,csv;divuw;2526,245;0;150;1;0;0;0;0;0;150;0;0;45207;0;0;0;0;0;0;18;9;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453450;0;0;0;0;0
1i_divw_300x300,instr,csv;divw;2548,98;0;167;0;0;0;0;0;0;167;0;0;0;50296;0;0;0;0;0;22;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448327;0;0;0;0;0
1i_lb_300x300,instr,csv;lb;1689,985;0;0;2;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498947;0;0;0;0;0
1i_lbu_300x300,instr,csv;lbu;1689,983;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498955;0;0;0;0;0
1i_lh_300x300,instr,csv;lh;1802,981;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498925;0;0;0;0;0
1i_lhu_300x300,instr,csv;lhu;1802,972;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498957;0;0;0;0;0
1i_li_300x300,instr,csv;li;2243,798;0;300;2;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;90025;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_lui_300x300,instr,csv;lui;2911,685;0;300;5;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;90005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_lw_300x300,instr,csv;lw;1802,98;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498925;0;0;0;0;0
1i_mul_300x300,instr,csv;mul;2886,83;0;264;8;0;0;0;0;0;264;0;0;0;0;0;0;0;0;0;19;8;0;79343;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419054;0;0;0;0;0
1i_mulh_300x300,instr,csv;mulh;2719,002;0;137;9;0;0;0;0;0;137;0;0;0;0;0;0;0;0;0;18;9;0;0;41387;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457264;0;0;0;0;0
1i_mulhsu_300x300,instr,csv;mulhsu;2631,308;0;138;5;0;0;0;0;0;138;0;0;0;0;0;0;0;0;0;22;5;0;0;0;41529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457152;0;0;0;0;0
1i_mulhu_300x300,instr,csv;mulhu;2625,456;0;139;5;0;0;0;0;0;139;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;41878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;456801;0;0;0;0;0
1i_mulw_300x300,instr,csv;mulw;2918,073;0;266;6;0;0;0;0;0;265;0;0;0;0;0;0;0;0;0;21;5;0;0;0;0;0;79595;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418800;0;0;0;0;0
1i_mv_300x300,instr,csv;mv;1966,86;0;302;11;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;16;9;0;0;0;0;0;0;90000;24;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_nop_300x300,instr,csv;nop;1731,475;0;300;6;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;90031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_or_300x300,instr,csv;or;2553,524;0;300;4;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;215;0;0;0;0;0
1i_ori_300x300,instr,csv;ori;2348,786;0;300;10;0;0;0;0;0;300;0;0;0;0;1;0;0;0;0;17;10;0;0;0;0;0;0;0;27;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;0;0;0;0;0
1i_rem_300x300,instr,csv;rem;2547,702;0;154;1;0;0;0;0;0;154;0;0;0;0;0;0;0;0;0;23;4;0;0;0;0;0;0;0;4;0;0;46438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452211;0;0;0;0;0
1i_remu_300x300,instr,csv;remu;2529,856;0;148;2;0;0;0;0;0;148;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;3;0;0;0;44547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454114;0;0;0;0;0
1i_remuw_300x300,instr,csv;remuw;2466,973;0;113;2;0;0;0;0;0;113;0;0;0;0;0;0;0;0;0;22;4;0;0;0;0;0;0;0;3;0;0;0;0;34072;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;464659;0;0;0;0;0
