Full Name;Name;Power;stall;add;addi;addiw;addw;and;andi;auipc;bnez;div;divu;divuw;divw;j;lb;lbu;lh;lhu;li;lui;lw;mul;mulh;mulhsu;mulhu;mulw;mv;nop;or;ori;rem;remu;remuw;remw;sb;seqz;sh;sll;slli;slliw;sllw;slt;slti;sltiu;sltu;sra;srai;sraiw;sraw;srl;srli;srliw;srlw;sub;subw;sw;xor;xori
1d_ori_300x300;ori_300x300;5089,402;215;0;300;1;0;0;0;0;300;0;0;0;0;1;0;0;0;0;26;1;0;0;0;0;0;0;0;4;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_rem_300x300;rem_300x300;5181,398;226002;0;79;2;0;0;0;0;79;0;0;0;0;0;0;0;0;0;20;5;0;0;0;0;0;0;0;3;0;0;23771;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_remu_300x300;remu_300x300;5223,547;226694;0;76;1;0;0;0;0;76;0;0;0;0;0;0;0;0;0;19;7;0;0;0;0;0;0;0;4;0;0;0;23085;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_remuw_300x300;remuw_300x300;5212,145;226262;0;78;1;0;0;0;0;78;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;4;0;0;0;0;23513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_remw_300x300;remw_300x300;5223,23;226718;0;76;1;0;0;0;0;76;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;4;0;0;0;0;0;23061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_sb_300x300;sb_300x300;4955,941;213914;0;119;19;0;0;0;0;119;0;0;0;0;0;0;0;0;0;8;19;0;0;0;0;0;0;0;18;0;0;0;0;0;0;35747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_sh_300x300;sh_300x300;4963,877;213914;0;119;23;0;0;0;0;119;0;0;0;0;0;0;0;0;0;4;23;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;35747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_sll_300x300;sll_300x300;5220,136;215;0;301;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;90000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_slli_300x300;slli_300x300;5114,283;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_slliw_300x300;slliw_300x300;5344,391;231;0;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_sllw_300x300;sllw_300x300;5461,765;231;0;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_slt_300x300;slt_300x300;5155,056;215;0;301;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_slti_300x300;slti_300x300;5005,321;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_sltiu_300x300;sltiu_300x300;5003,892;231;0;301;9;0;0;0;0;300;0;0;0;0;1;0;0;0;0;18;8;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_sltu_300x300;sltu_300x300;5216,485;231;0;302;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;5;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0
1d_sra_300x300;sra_300x300;5142,077;215;0;300;1;0;0;0;0;300;0;0;0;0;1;0;0;0;0;26;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0
1d_srai_300x300;srai_300x300;5125,728;231;0;300;8;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0
1d_sraiw_300x300;sraiw_300x300;5122,634;231;0;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0
1d_sraw_300x300;sraw_300x300;5181,135;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0
1d_srl_300x300;srl_300x300;5097,33;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0
1d_srli_300x300;srli_300x300;5066,23;231;0;300;8;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0
1d_srliw_300x300;srliw_300x300;5066,596;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0
1d_srlw_300x300;srlw_300x300;5161,141;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0
1d_sub_300x300;sub_300x300;5638,079;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0
1d_subw_300x300;subw_300x300;5575,606;215;0;300;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0
1d_sw_300x300;sw_300x300;4962,044;213914;0;119;23;0;0;0;0;119;0;0;0;0;0;0;0;0;0;4;23;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35747;0;0
1d_xor_300x300;xor_300x300;5319,632;215;0;301;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0
1d_xori_300x300;xori_300x300;5153,449;231;0;301;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;4;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000
1e_add_300x300;add_300x300;5227,663;215;90000;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_addi_300x300;addi_300x300;5266,116;215;0;90300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_addiw_300x300;addiw_300x300;5262,107;215;0;300;90004;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_addw_300x300;addw_300x300;5226,012;231;0;300;6;90000;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_and_300x300;and_300x300;5133,305;215;0;300;4;0;90000;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_andi_300x300;andi_300x300;4961,172;215;0;300;4;0;0;90000;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_auipc_300x300;auipc_300x300;5395,826;215;0;300;5;0;0;0;90000;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_div_300x300;div_300x300;4682,084;225679;0;80;0;0;0;0;0;80;24092;0;0;0;0;0;0;0;0;21;6;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_divu_300x300;divu_300x300;4682,831;225145;0;82;1;0;0;0;0;82;0;24622;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_divuw_300x300;divuw_300x300;4681,466;225654;0;80;1;0;0;0;0;80;0;0;24117;0;0;0;0;0;0;23;4;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_divw_300x300;divw_300x300;5178,468;228815;0;69;2;0;0;0;0;69;0;0;0;20978;0;0;0;0;0;16;11;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_lb_300x300;lb_300x300;4681,569;249918;0;0;3;0;0;0;0;0;0;0;0;0;0;13;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_lbu_300x300;lbu_300x300;4681,534;249923;0;0;4;0;0;0;0;0;0;0;0;0;0;0;8;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_lh_300x300;lh_300x300;4750,814;249931;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_lhu_300x300;lhu_300x300;4750,842;249899;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_li_300x300;li_300x300;4973,471;231;0;300;8;0;0;0;0;300;0;0;0;0;1;0;0;0;0;90019;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_lui_300x300;lui_300x300;5370,095;231;0;301;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;90004;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_lw_300x300;lw_300x300;4750,829;249931;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_mul_300x300;mul_300x300;5621,01;208592;0;136;5;0;0;0;0;136;0;0;0;0;0;0;0;0;0;22;5;0;41067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_mulh_300x300;mulh_300x300;5190,026;228910;0;69;2;0;0;0;0;69;0;0;0;0;0;0;0;0;0;25;2;0;0;20883;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_mulhsu_300x300;mulhsu_300x300;5210,358;228969;0;69;2;0;0;0;0;69;0;0;0;0;0;0;0;0;0;25;2;0;0;0;20824;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_mulhu_300x300;mulhu_300x300;5311,033;229066;0;68;8;0;0;0;0;68;0;0;0;0;0;0;0;0;0;19;8;0;0;0;0;20697;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_mulw_300x300;mulw_300x300;5702,702;208904;0;135;3;0;0;0;0;135;0;0;0;0;0;0;0;0;0;24;3;0;0;0;0;0;40757;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_mv_300x300;mv_300x300;4856,769;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;90000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_nop_300x300;nop_300x300;4728,052;215;0;300;1;0;0;0;0;300;0;0;0;0;1;0;0;0;0;26;1;0;0;0;0;0;0;0;90004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_or_300x300;or_300x300;5335,687;231;0;301;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;6;0;0;0;0;0;0;0;29;90000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_ori_300x300;ori_300x300;5091,861;231;0;301;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;4;0;0;0;0;0;0;0;31;0;90000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_rem_300x300;rem_300x300;5198,761;227828;0;73;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;21;6;0;0;0;0;0;0;0;5;0;0;21957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_remu_300x300;remu_300x300;5198,42;228037;0;72;2;0;0;0;0;72;0;0;0;0;0;0;0;0;0;19;8;0;0;0;0;0;0;0;3;0;0;0;21750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_remuw_300x300;remuw_300x300;5182,21;226601;0;77;0;0;0;0;0;77;0;0;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;5;0;0;0;0;23176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_remw_300x300;remw_300x300;4681,457;227502;0;74;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;20;7;0;0;0;0;0;0;0;5;0;0;0;0;0;22281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_sb_300x300;sb_300x300;4961,767;213914;0;119;15;0;0;0;0;119;0;0;0;0;0;0;0;0;0;12;15;0;0;0;0;0;0;0;22;0;0;0;0;0;0;35747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_sh_300x300;sh_300x300;4954,567;213914;0;119;22;0;0;0;0;119;0;0;0;0;0;0;0;0;0;5;22;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;35747;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_sll_300x300;sll_300x300;5106,776;215;0;300;2;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_slli_300x300;slli_300x300;5111,876;215;0;300;2;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_slliw_300x300;slliw_300x300;5322,888;231;0;300;8;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_sllw_300x300;sllw_300x300;5396,609;231;0;301;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;6;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;1;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_slt_300x300;slt_300x300;5266,315;231;0;301;11;0;0;0;0;300;0;0;0;0;1;0;0;0;0;16;10;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;1;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_slti_300x300;slti_300x300;5006,396;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_sltiu_300x300;sltiu_300x300;5005,73;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_sltu_300x300;sltu_300x300;5222,367;231;0;301;8;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;7;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0
1e_sra_300x300;sra_300x300;5161,408;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0;0
1e_srai_300x300;srai_300x300;5039,11;215;0;300;2;0;0;0;0;300;0;0;0;0;1;0;0;0;0;25;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0;0
1e_sraiw_300x300;sraiw_300x300;5085,789;231;0;300;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;6;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0;0
1e_sraw_300x300;sraw_300x300;5290,132;215;0;301;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0;0
1e_srl_300x300;srl_300x300;5229,022;231;0;300;8;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0;0
1e_srli_300x300;srli_300x300;5001,759;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0;0
1e_srliw_300x300;srliw_300x300;5098,821;231;0;300;7;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0;0
1e_srlw_300x300;srlw_300x300;5118,165;215;0;301;3;0;0;0;0;300;0;0;0;0;1;0;0;0;0;24;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0;0
1e_sub_300x300;sub_300x300;5633,405;231;0;301;6;0;0;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0;0
1e_subw_300x300;subw_300x300;5602,469;215;0;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0;0;0
1e_sw_300x300;sw_300x300;4958,54;213914;0;119;20;0;0;0;0;119;0;0;0;0;0;0;0;0;0;7;20;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35747;0;0
1e_xor_300x300;xor_300x300;5353,529;231;0;301;8;0;0;0;0;300;0;0;0;0;1;0;0;0;0;19;7;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;0
1e_xori_300x300;xori_300x300;5163,953;215;0;300;5;0;0;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000
1f_add_300x300;add_300x300;5198,461;215;90000;300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_addi_300x300;addi_300x300;5246,465;215;0;90300;4;0;0;0;0;300;0;0;0;0;1;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_addiw_300x300;addiw_300x300;5254,366;231;0;300;90007;0;0;0;0;300;0;0;0;0;1;0;0;0;0;20;7;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_addw_300x300;addw_300x300;5314,856;231;0;301;6;90000;0;0;0;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_and_300x300;and_300x300;5152,066;215;0;300;5;0;90000;0;0;300;0;0;0;0;1;0;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_andi_300x300;andi_300x300;4967,496;231;0;300;8;0;0;90000;0;300;0;0;0;0;1;0;0;0;0;19;8;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_auipc_300x300;auipc_300x300;5393,061;231;0;301;6;0;0;0;90000;300;0;0;0;0;1;0;0;0;0;21;5;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_div_300x300;div_300x300;5165,986;226441;0;77;1;0;0;0;0;77;23336;0;0;0;0;0;0;0;0;21;6;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_divu_300x300;divu_300x300;4685,107;224078;0;85;0;0;0;0;0;85;0;25683;0;0;0;0;0;0;0;21;6;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_divuw_300x300;divuw_300x300;4681,468;225910;0;79;2;0;0;0;0;79;0;0;23863;0;0;0;0;0;0;19;8;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_divw_300x300;divw_300x300;4681,465;224755;0;83;2;0;0;0;0;83;0;0;0;25010;0;0;0;0;0;21;6;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_lb_300x300;lb_300x300;4681,503;249929;0;0;5;0;0;0;0;0;0;0;0;0;0;2;0;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_lbu_300x300;lbu_300x300;4681,693;249897;0;0;3;0;0;0;0;0;0;0;0;0;0;0;34;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_lh_300x300;lh_300x300;4750,818;249931;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_lhu_300x300;lhu_300x300;4750,815;249931;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1f_li_300x300;li_300x300;4973,426;215;0;300;2;0;0;0;0;300;0;0;0;0;1;0;0;0;0;90025;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
