,,add,addi,addiw,addw,and,andi,auipc,beq,beqz,bge,bgeu,bgez,blt,bltu,bltz,bne,bnez,csrc,csrr,csrs,csrw,div,divu,divuw,divw,j,jal,jr,lb,lbu,ld,lh,lhu,li,lui,lw,lwu,mul,mulh,mulhsu,mulhu,mulw,mv,nop,or,ori,rem,remu,remuw,remw,ret,sb,sd,seqz,sext.w,sh,sll,slli,slliw,sllw,slt,slti,sltiu,sltu,sra,srai,sraiw,sraw,srl,srli,srliw,srlw,stall,sub,subw,sw,xor,xori
2b_ipc26_300x300.instr.csv,9027.861,600,2100,2405,1800,2100,900,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,5700,5400,0,4800,7200,22,5,3900,0,8100,9600,6900,7200,8100,0,0,600,2400,0,0,0,0,0,0,0,0,0,0,600,0,0,0,900,600,1500,300,600,0,0,600,0,0,0,1200,368488,300,900,0,1200,1800
2b_ipc27_300x300.instr.csv,9028.469,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,1,0,1,0,2,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,498918,0,0,0,0,0
2b_ipc28_300x300.instr.csv,9028.241,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,8,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498922,0,0,0,0,0
2b_ipc29_300x300.instr.csv,9027.856,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,498951,0,0,0,0,1
2b_ipc30_300x300.instr.csv,9812.694,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22,5,1,0,2,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,498941,0,0,0,0,1
2b_ipc31_300x300.instr.csv,9027.952,900,1201,1505,900,600,2400,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,8400,7500,0,9900,6900,22,4,5100,0,3900,5700,6300,5400,5100,0,31,1200,2100,0,0,0,0,0,0,0,0,0,0,600,1,0,600,900,1800,2400,300,600,0,0,300,1200,0,0,300,353504,900,900,0,2700,1800
2b_ipc32_300x300.instr.csv,9919.437,1,2,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,4,21,6,3,0,5,5,7,4,2,0,31,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,498858,3,1,0,0,4
2b_ipc33_300x300.instr.csv,9028.301,0,0,11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,2,19,8,4,0,5,2,4,4,4,0,29,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,0,0,1,0,0,0,1,498865,2,1,0,1,1
2b_ipc34_300x300.instr.csv,9027.956,900,2700,3302,300,1200,3000,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,6900,3900,0,5700,6600,25,2,5700,0,4800,4200,6900,6900,6000,0,3,1800,2400,0,0,0,0,0,0,0,0,0,0,900,0,0,600,900,2400,2700,600,1200,0,0,1200,600,0,0,600,302185,600,1200,0,1200,2400
2b_ipc35_300x300.instr.csv,9812.383,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,24,3,2,0,4,2,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,498925,0,0,0,0,1
2b_ipc36_300x300.instr.csv,9028.036,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,23,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498948,0,0,0,0,1
2b_ipc37_300x300.instr.csv,9027.911,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498955,0,0,0,0,0
2b_ipc38_300x300.instr.csv,9028.38,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,4,0,0,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,498950,0,0,0,0,0
2b_ipc39_300x300.instr.csv,9028.076,1200,1500,2104,900,1800,2700,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,6000,8100,0,4500,5100,23,4,5100,0,3600,8400,4800,5400,5700,0,1,1200,3000,0,0,0,0,0,0,0,0,0,0,1500,0,0,900,1200,2400,2400,2100,1200,0,0,2100,300,0,0,300,296234,300,2100,0,600,1800
2b_ipc40_300x300.instr.csv,9028.062,1800,1800,1204,1800,1500,2100,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,4200,4500,0,5400,5400,23,4,5700,0,3000,7500,3900,6600,6300,0,1,1800,1500,0,0,0,0,0,0,0,0,0,0,1800,0,0,1800,1200,4200,3300,600,1500,0,0,900,600,0,0,600,284196,1800,1800,0,1200,3000
2b_ipc41_300x300.instr.csv,9027.994,1200,1500,4205,1200,1500,3900,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,5400,5400,0,6000,7800,22,5,4800,0,3900,3000,4800,4800,6000,0,0,1800,1800,0,0,0,0,0,0,0,0,0,0,900,0,0,600,1200,2700,3300,2100,600,0,0,600,1800,0,0,1200,246418,900,1200,0,600,3600
2b_ipc42_300x300.instr.csv,9028.023,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,23,4,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,498942,1,0,0,0,1
2b_ipc43_300x300.instr.csv,9917.062,900,3600,3608,1800,1200,2400,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,6900,2700,0,3900,5400,19,8,6900,0,5100,3300,5700,6300,3300,0,29,600,2700,0,0,0,0,0,0,0,0,0,0,1200,0,0,1200,900,3000,3600,900,1800,0,0,2400,1200,0,0,1200,248241,600,2100,0,1200,2700
2b_ipc44_300x300.instr.csv,9028.047,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,498951,2,1,0,0,0
2b_ipc45_300x300.instr.csv,9028.194,1500,1500,1806,900,1200,3300,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,4500,3600,0,6900,4200,21,6,4500,0,8400,3900,8700,3300,5700,0,31,2400,2700,0,0,0,0,0,0,0,0,0,0,600,0,0,900,900,1500,3300,1200,2100,0,0,900,1200,0,0,2400,281510,1500,1200,0,900,2700
2b_ipc46_300x300.instr.csv,9812.407,300,2700,3303,900,1200,4800,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,4800,3600,0,4800,3900,24,3,6000,0,6900,4800,6600,4800,5100,0,2,1800,2100,0,0,0,0,0,0,0,0,0,0,900,0,0,600,900,4800,3300,600,600,0,0,900,1500,0,0,1800,275825,0,900,0,1200,3900
2b_ipc47_300x300.instr.csv,9027.761,2400,3900,2403,900,1500,3000,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,3000,4800,0,3900,8100,24,3,4200,0,4500,5100,5100,4500,4200,0,2,1500,2700,0,0,0,0,0,0,0,0,0,0,1500,0,0,1500,2100,2700,3000,900,1800,0,0,1800,1500,0,0,1500,244020,1200,900,0,900,3300
2b_ipc48_300x300.instr.csv,9027.95,1800,3600,3306,900,2400,3900,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,3600,3300,0,5400,3300,21,6,4500,0,4200,3000,6600,5100,3900,0,31,900,3000,0,0,0,0,0,0,0,0,0,0,2100,0,0,1200,1800,1800,4800,1500,2400,0,0,1800,1500,0,0,900,228137,1500,1500,0,1200,3600
2b_ipc49_300x300.instr.csv,9028.493,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,9,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498923,0,0,0,0,0
2b_ipc50_300x300.instr.csv,10363.157,2700,2700,5103,1500,600,3300,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,4200,4500,0,4200,5400,24,3,4200,0,3600,4500,4200,5400,3300,0,2,1200,3900,0,0,0,0,0,0,0,0,0,0,2100,0,0,1200,1200,1500,3900,2100,900,0,0,1200,1200,0,0,2400,210692,2100,300,0,1200,4500
2b_ipc51_300x300.instr.csv,9028.543,1200,3601,3005,2100,2100,3300,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,5400,7200,0,4200,2400,22,4,3600,0,5100,4800,4200,3600,4500,0,31,900,3000,0,0,0,0,0,0,0,0,0,0,1500,1,0,900,2400,2100,3000,1800,1200,0,0,1800,1800,0,0,1800,223039,600,900,0,1500,4800
2b_ipc52_300x300.instr.csv,9028.195,0,5,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,20,7,5,0,5,2,4,8,1,0,30,4,9,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,5,6,2,1,0,0,1,3,0,0,0,498822,1,1,0,1,11
2b_ipc53_300x300.instr.csv,9812.758,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,10,0,0,3,1,1,1,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,498909,1,0,0,0,0
2b_ipc54_300x300.instr.csv,9028.224,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,8,0,0,2,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,498914,0,0,0,1,0
2b_ipc55_300x300.instr.csv,9812.854,0,1,6,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,21,6,3,0,0,2,2,4,2,0,31,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,0,1,498889,1,0,0,0,1
2b_ipc56_300x300.instr.csv,9028.243,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498952,0,0,0,0,0
2b_ipc57_300x300.instr.csv,9028.43,2,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,23,4,0,0,0,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,2,0,0,1,498924,1,2,0,0,0
2b_ipc58_300x300.instr.csv,10018.552,0,1,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,18,8,0,0,0,1,0,2,1,0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,498908,0,0,0,0,1
2b_ipc59_300x300.instr.csv,9028.382,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,7,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,498918,0,0,0,0,1
2b_ipc60_300x300.instr.csv,9028.054,1200,3000,4806,1500,2400,4200,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,3900,3600,0,3000,4200,21,6,4200,0,2700,3600,4500,2700,4500,0,31,900,4200,0,0,0,0,0,0,0,0,0,0,1800,0,0,900,1200,3300,6000,1500,1800,0,0,600,1500,0,0,900,186390,2400,2700,0,1500,5100
2b_ipc61_300x300.instr.csv,9812.616,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498952,0,0,0,0,0
2b_ipc62_300x300.instr.csv,9812.953,0,2,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,20,6,1,0,2,0,1,2,2,0,29,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,4,0,3,1,0,0,1,2,0,0,0,498887,1,1,0,1,2
2b_ipc63_300x300.instr.csv,9028.493,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,9,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,498921,0,0,0,0,0
2b_ipc64_300x300.instr.csv,9028.389,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,498947,1,0,0,0,0
2b_ipc65_300x300.instr.csv,9027.853,1,1,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24,3,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,498939,1,0,0,0,0
2b_ipc66_300x300.instr.csv,9028.05,1,2,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,23,4,1,0,3,4,2,1,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,3,2,2,0,0,3,3,0,0,0,498889,2,0,0,2,4
2b_ipc67_300x300.instr.csv,9027.841,900,4200,4803,2700,3000,7200,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,5100,3000,0,2700,3600,24,3,1800,0,2700,3600,2700,2700,2100,0,2,1500,3600,0,0,0,0,0,0,0,0,0,0,2100,0,0,1200,2100,3300,3900,2400,2100,0,0,2400,1500,0,0,2100,160352,2400,900,0,1500,4500
2b_ipc68_300x300.instr.csv,9027.849,0,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,23,4,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,498941,0,0,0,0,1
2b_ipc69_300x300.instr.csv,9028.378,0,2,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,5,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,498910,0,2,0,0,0
2b_ipc70_300x300.instr.csv,10253.498,0,4,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,7,1,0,0,0,0,0,0,0,26,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,498907,0,1,0,1,0
2b_ipc71_300x300.instr.csv,10128.385,0,5,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,2,0,2,0,1,0,0,0,31,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,0,0,0,0,2,0,0,2,498898,0,1,0,0,2
2b_ipc72_300x300.instr.csv,10380.621,2,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,23,4,1,0,0,1,1,0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,1,0,0,0,0,0,1,0,0,1,498920,3,2,0,2,0
2b_ipc73_300x300.instr.csv,10618.262,0,4,11,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,23,4,0,0,3,2,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,5,0,4,0,0,1,1,0,0,2,498897,1,0,0,1,4
2b_ipc74_300x300.instr.csv,9812.357,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,23,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,498941,1,1,0,0,1
2b_ipc75_300x300.instr.csv,9028.117,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,6,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,498916,0,0,0,0,1
2b_ipc76_300x300.instr.csv,9028.332,7,13,24,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,3,21,6,5,0,6,6,4,6,3,0,31,3,8,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,13,13,5,8,0,0,8,5,0,0,8,498717,5,2,0,1,9
2b_ipc77_300x300.instr.csv,9028.14,3,1,11,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,22,5,0,0,3,2,0,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,7,4,2,3,0,0,2,1,0,0,1,498874,1,2,0,2,4
2b_ipc78_300x300.instr.csv,10142.934,3600,3301,5102,4500,3600,6000,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,2100,2400,0,1200,2400,25,1,2100,0,1200,3000,2100,3000,2400,0,2,1500,4800,0,0,0,0,0,0,0,0,0,0,2700,1,0,1800,3000,3900,4500,2100,3000,0,0,1800,3300,0,0,900,106945,1800,900,0,2100,4200
2b_ipc79_300x300.instr.csv,9028.547,1,7,8,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,22,5,4,0,1,1,4,5,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,7,2,2,4,0,0,2,4,0,0,3,498865,3,3,0,1,3
2b_ipc80_300x300.instr.csv,9028.439,5,2,8,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,5,0,0,1,1,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,1,2,0,0,3,3,0,0,1,498904,1,2,0,2,3
2b_ipc81_300x300.instr.csv,10116.039,1,8,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,5,0,0,1,1,0,0,1,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,2,1,0,0,0,1,0,0,0,0,498897,0,0,0,0,1
2b_ipc82_300x300.instr.csv,9028.313,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,2,0,0,2,0,0,0,0,498941,0,0,0,1,1
2b_ipc83_300x300.instr.csv,9028.343,3600,4800,4806,2100,3300,4200,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,2700,1800,0,1500,600,21,6,2400,0,900,2400,1500,2100,1500,0,31,1800,6600,0,0,0,0,0,0,0,0,0,0,2400,0,0,1800,1500,3900,7800,1800,2100,0,0,1200,1200,0,0,2700,82393,2400,3300,0,3300,6300
2b_ipc84_300x300.instr.csv,9812.433,2,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,24,3,1,0,0,1,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,4,4,0,1,0,0,1,1,0,0,3,498910,0,2,0,0,1
2b_ipc85_300x300.instr.csv,9028.057,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,498952,0,0,0,0,0
2b_ipc86_300x300.instr.csv,9028.38,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,7,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,498921,0,0,0,0,1
2b_ipc87_300x300.instr.csv,9028.073,0,3,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,21,6,1,0,1,0,0,1,1,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,0,0,2,1,0,0,6,498887,0,1,0,1,3
2b_ipc88_300x300.instr.csv,9027.939,2,7,10,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,22,5,1,0,1,6,2,0,4,0,0,3,7,0,0,0,0,0,0,0,0,0,0,3,0,0,5,2,12,5,4,3,0,0,3,4,0,0,4,498843,2,3,0,3,5
2b_ipc89_300x300.instr.csv,9028.001,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,498942,0,1,0,1,1
2b_ipc90_300x300.instr.csv,9028.568,1,1,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,7,0,0,1,0,0,0,1,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,2,2,0,0,1,498893,1,2,0,0,1
2b_ipc91_300x300.instr.csv,9028.217,1800,6001,6905,3300,1800,5100,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,1800,300,0,900,900,22,4,600,0,300,300,900,900,0,0,31,1500,6000,0,0,0,0,0,0,0,0,0,0,2100,1,0,2700,4800,5400,7200,1500,2400,0,0,2700,4500,0,0,2700,33504,4200,2400,0,2700,5700
2b_ipc92_300x300.instr.csv,9028.965,0,2,15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,13,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,498909,1,1,0,0,0
2b_ipc93_300x300.instr.csv,10000.374,0,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,6,1,0,0,0,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,498911,1,0,0,1,2
2b_ipc94_300x300.instr.csv,9812.526,3900,3900,7503,2400,3000,8100,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,600,300,0,300,600,24,3,600,0,300,0,600,300,300,0,2,3900,4800,0,0,0,0,0,0,0,0,0,0,2400,0,0,4800,2700,5100,6000,3000,1200,0,0,4200,2700,0,0,3000,19391,2400,1500,0,4200,5700
2b_ipc95_300x300.instr.csv,9028.344,5,5,19,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,20,7,1,0,1,0,1,1,1,0,30,6,10,0,0,0,0,0,0,0,0,0,0,7,0,0,2,4,8,10,4,7,0,0,6,4,0,0,5,498768,4,7,0,7,10
2b_ipc96_300x300.instr.csv,9029.137,3000,6000,7205,2100,3000,5100,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,300,600,0,0,0,22,5,0,0,600,0,300,600,600,0,0,3300,7500,0,0,0,0,0,0,0,0,0,0,3900,0,0,3000,3900,5100,3900,2700,3900,0,0,2700,2400,0,0,5100,11299,1500,2100,0,5100,4800
2b_ipc97_300x300.instr.csv,9028.607,2400,6300,4503,3000,3600,7200,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,0,300,0,300,300,24,3,300,0,0,0,300,300,300,0,2,3300,6300,0,0,0,0,0,0,0,0,0,0,1500,0,0,3900,3000,5400,9300,3000,2400,0,0,2700,3600,0,0,3600,7100,3300,3000,0,1500,5400
2b_ipc98_300x300.instr.csv,9033.586,1500,6900,5709,3300,4200,4800,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,9,0,0,300,0,0,300,300,0,28,3600,6300,0,0,0,0,0,0,0,0,0,0,3300,0,0,4800,3900,6000,6000,2100,2100,0,0,2400,3000,0,0,3000,2928,4500,2400,0,4200,5400
